Offense Case Type,Offense Date,Offense Time,Charges Description,Offense Street Name,Offense Cross Street,Case Closed,Agency,Officer Code,RACE,Defendant Gender
NT,2022-09-26,13:16:00,Simple Assault By Contact,805 NECHES STREET,,TERM,Austin Police Department,7705,Black,Female
NT,2021-10-20,23:26:00,Disorderly Conduct - Fighting,7th Street At Neches Street,,IN,APD Do Not Use,8289,Black or African American,Male
NT,2022-02-12,0:00:00,Public Intoxication,2512 Rio Grande Street,,IN,APD Do Not Use,8416,,
NT,2022-04-19,1:00:00,Disorderly Conduct - Fighting,6th Street And Brazos Street,,IN,APD Do Not Use,8289,Black or African American,Male
NT,2022-03-21,0:00:00,Public Intoxication,300 Block East 6th Street,,TERM,APD Do Not Use,8354,White,Male
NT,2022-03-11,7:30:00,Littering,607 Congress Avenue,,TERM,APD Do Not Use,7408,White,Female
NT,2021-12-12,20:26:00,Public Intoxication,2000 Block Guadalupe Street,,TERM,APD Do Not Use,2969,White,Male
NT,2021-10-08,23:15:00,Gaming - Cards; Dice; Or Balls,400 EAST 6TH STREET (SOUTH ALLEY),,TERM,APD Do Not Use,8674,Black or African American,Male
NT,2022-01-27,11:40:00,Camping - State Law,400 San Antonio Street,,IN,APD Do Not Use,5193,Black or African American,Male
NT,2021-10-11,22:15:00,Littering,400 Block East 6th Street,,IN,APD Do Not Use,8674,White,Male
NT,2022-06-17,1:00:00,Disorderly Conduct- Fighting,500 Trinity Street,,ACT,APD Do Not Use,8126,Black or African American,Female
NT,2021-11-21,0:00:00,Public Intoxication,600 Block Sabine Street,,IN,APD Do Not Use,8248,Hispanic or Latino,Male
NT,2022-01-09,0:28:00,Disorderly Conduct - Fighting,E 6TH ST,,TERM,Other Agency,8354,Hispanic or Latino,Female
NT,2022-04-17,1:55:00,Public Intoxication,600 Trinity Street,,IN,APD Do Not Use,7615,Hispanic or Latino,Male
NT,2021-10-24,7:53:00,Public Intoxication,91 Red River Street,,IN,APD Do Not Use,8067,White,Male
NT,2022-07-24,0:10:00,Public Intoxication,400 Block East 6th Street,,ACT,APD Do Not Use,9100,Hispanic or Latino,Male
NT,2022-03-17,23:03:00,Public Intoxication,East 6th Street And San Jacinto Boulevar,,TERM,APD Do Not Use,8126,Hispanic or Latino,Female
NT,2021-12-09,9:28:00,Smoking Ord - With In 15 Ft Of Pub Entrance,100 East 10th Street,,IN,APD Do Not Use,5193,White,Male
NT,2021-12-04,0:00:00,Public Intoxication,701 West 6th Street,,TERM,APD Do Not Use,8750,White,Male
NT,2022-03-04,23:18:00,"Sitting, Lying Down, Sleeping Outdoors",600 Congress Avenue,,ACT,APD Do Not Use,7408,White,Male
NT,2021-10-07,21:15:00,Possession Of Drug Paraphernalia,North Ih35 Service Road At Cesar Chavez,,TERM,APD Do Not Use,AP9229,Hispanic or Latino,Female
NT,2022-03-18,2:00:00,Disorderly Conduct - Fighting,400 Block Of East 6th Street,,TERM,APD Do Not Use,7804,Hispanic or Latino,Male
NT,2022-07-29,0:14:00,Consuming Alcohol In A Public Street,400 Block East 6th Street,,ACT,APD Do Not Use,8888,Black or African American,Male
NT,2022-07-23,0:46:00,Disregard Order Of A Police Officer,E 6TH STREET,,TERM,Other Agency,8888,Hispanic or Latino,Male
NT,2022-04-15,15:00:00,Camping - State Law,East 4th Street And Sabine Street,,IN,APD Do Not Use,7408,White,Female
NT,2022-02-13,1:43:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,IN,APD Do Not Use,8674,Black or African American,Male
NT,2021-11-05,9:30:00,"Sitting, Lying Down, Sleeping Outdoors",East 6th Street And Brazos Street,,IN,APD Do Not Use,7408,White,Male
NT,2021-12-18,0:00:00,Public Intoxication,East 6th Street At Trinity Street,,IN,APD Do Not Use,8428,White,Male
NT,2021-12-26,14:53:00,Simple Assault By Contact,517 West Martin Luther King Jr Boulevard,,IN,APD Do Not Use,7765,White,Male
NT,2022-08-05,23:44:00,Camping - State Law,East 6th Street And Trinity Street,,TERM,APD Do Not Use,7796,White,Male
NT,2022-04-01,2:31:00,Public Intoxication,300 Block East 6th Street,,TERM,APD Do Not Use,8205,White,Male
NT,2021-10-13,13:21:00,Camping In A Public Place,109 East 10th Street,,ACT,APD Do Not Use,5193,White,Male
NT,2022-03-15,21:50:00,Public Intoxication,717 East 7th Street,,TERM,APD Do Not Use,6477,White,Female
NT,2021-10-04,13:50:00,Pedestrian In Roadway/City Ordinance,EAST 7TH STREET AND RED RIVER STREET,,TERM,APD Do Not Use,6499,Hispanic or Latino,Female
NT,2022-03-14,1:05:00,Public Intoxication,500 Block Brushy Street,,IN,APD Do Not Use,8942,White,Male
NT,2022-05-04,0:00:00,Public Intoxication,500 Block Neches Street,,IN,APD Do Not Use,7796,Black or African American,Male
NT,2022-06-04,4:28:00,Public Intoxication,600 Block Red River Street,,ACT,APD Do Not Use,8888,Black or African American,Male
NT,2022-03-13,0:00:00,Public Intoxication,400 East 6th Street,,TERM,APD Do Not Use,8289,White,Male
NT,2021-10-08,10:12:00,Disorderly Conduct-Indecent Exposure #,100 Block East 6th Street,,TERM,APD Do Not Use,5193,Black or African American,Male
NT,2021-10-07,21:15:00,Camping In A Public Place,North Ih35 Service Road At Cesar Chavez,,TERM,APD Do Not Use,AP9229,Hispanic or Latino,Female
NT,2022-01-28,1:00:00,Human Waste,East 6th Street And Trinity Street,,IN,APD Do Not Use,8289,White,Male
NT,2022-01-30,2:30:00,Disregard Order Of A Police Officer,406 East 6th Street,,IN,APD Do Not Use,8230,White,Male
NT,2021-12-21,9:34:00,Possession Of Drug Paraphernalia,600 Colorado Street,,IN,APD Do Not Use,8110,Black or African American,Male
NT,2022-05-06,23:29:00,Public Intoxication,403 East 6th Street,,TERM,APD Do Not Use,7796,Other,Male
NT,2021-10-17,1:54:00,Public Intoxication,600 Block Neches Street,,TERM,APD Do Not Use,7884,Hispanic or Latino,Male
NT,2022-03-06,2:44:00,Disorderly Conduct - Fighting,6th Street At Trinity Street,,IN,APD Do Not Use,8103,Black or African American,Female
NT,2022-04-30,1:08:00,Public Intoxication,325 East 6th Street,,TERM,APD Do Not Use,8422,White,Female
NT,2022-08-11,1:20:00,Disorderly Conduct - Fighting,318 Colorado Street,,TERM,APD Do Not Use,8888,White,Female
NT,2021-10-20,14:02:00,"Sitting, Lying Down, Sleeping Outdoors",600 BLOCK BRAZOS STREET,,IN,APD Do Not Use,5193,Black or African American,Male
NT,2022-02-24,15:41:00,Simple Assault By Threat-Non Family,500 East 7th Street,,IN,APD Do Not Use,8201,Hispanic or Latino,Male
NT,2021-10-30,9:15:00,Human Waste,700 Colorado Street,,TERM,APD Do Not Use,7950,White,Female
NT,2022-04-29,0:19:00,Public Intoxication,Red River Street And East 7th Street,,TERM,APD Do Not Use,8201,White,Male
NT,2021-12-28,11:43:00,Failure To Identify - Refuse,West 17th Street And San Antonio Street,,TERM,APD Do Not Use,8968,White,Male
NT,2022-03-05,2:32:00,Disorderly Conduct - Fighting,607 Trinity Street,,TERM,APD Do Not Use,8103,Black or African American,Female
NT,2022-01-27,9:31:00,Camping - State Law,500 East 8th Street,,IN,APD Do Not Use,5193,White,Male
NT,2022-05-07,1:36:00,Disorderly Conduct - Fighting,East 7th Street And Trinity Street,,TERM,APD Do Not Use,7796,White,Male
NT,2021-10-03,0:00:00,Public Intoxication,400 Block East 6th Street,,TERM,APD Do Not Use,4813,Black or African American,Male
NT,2022-06-16,18:42:00,Theft Of Service,360 Nueces Street,,ACT,APD Do Not Use,7245,Black or African American,Male
NT,2021-12-18,2:15:00,Disorderly Conduct - Fighting,500 Trinity Street,,IN,APD Do Not Use,7597,Hispanic or Latino,Male
NT,2022-08-20,3:02:00,Public Intoxication,500 Block Neches Street,,TERM,APD Do Not Use,8205,White,Male
NT,2021-11-01,13:15:00,Misdemeanor Theft C - Less Than $100,613 Congress Avenue,,IN,APD Do Not Use,7433,Black or African American,Male
OR,2022-09-14,4:15:00,Manifesting - Prostitution,400 E 6TH STREET S ALLEY,,TERM,Austin Police Department,8888,BLACK,Female
NT,2022-09-09,0:43:00,Possess Fictitious Document Under 21,500 TRINITY ST,,TERM,Austin Police Department,8413,WHITE,Male
NT,2022-06-03,20:07:00,Simple Assault By Contact,522 Congress Avenue,,ACT,APD Do Not Use,7284,Black or African American,Male
NT,2022-03-12,2:20:00,Public Intoxication,400 Block East 6th Street,,TERM,APD Do Not Use,8345,White,Male
NT,2022-03-12,0:01:00,Public Intoxication,303 Colorado Street,,TERM,APD Do Not Use,7625,White,Male
NT,2022-05-28,2:40:00,Disorderly Conduct - Fighting,717 East 7th Street,,ACT,APD Do Not Use,8674,Black or African American,Female
NT,2022-07-20,22:54:00,Public Intoxication,1320 Art Dilly Drive,,TERM,APD Do Not Use,7769,White,Male
NT,2022-02-06,2:35:00,Public Intoxication,700 Block East 6th Street,,TERM,APD Do Not Use,7804,Hispanic or Latino,Male
NT,2022-07-23,1:15:00,Disorderly Conduct - Fighting,325 East 6th Street,,IN,APD Do Not Use,7796,Black or African American,Female
NT,2022-03-15,9:27:00,Camping - State Law,500 West 3rd Street,,TERM,APD Do Not Use,7408,White,Male
NT,2021-10-03,8:20:00,Pedestrian In Roadway/City Ordinance,200 Block Of East 6th Street,,IN,APD Do Not Use,8110,Black or African American,Male
NT,2021-10-08,7:30:00,Human Waste,100 BLOCK EAST 8TH STREET,,TERM,APD Do Not Use,5193,Black or African American,Male
NT,2021-10-25,9:10:00,Possession Of Drug Paraphernalia,400 BLOCK SAN JACINTO BOULEVARD,,IN,APD Do Not Use,7284,White,Male
NT,2022-06-29,3:23:00,Manifesting - Drugs,400 East 6th Street,,IN,APD Do Not Use,8205,Black or African American,Male
NT,2021-11-19,1:16:00,Public Intoxication,300 Block East 6th Street,,TERM,APD Do Not Use,8126,Other,Male
NT,2022-02-12,8:50:00,Disorderly Conduct-Indecent Exposure #,320 East 6th Street,,TERM,APD Do Not Use,6136,Black or African American,Male
NT,2022-02-13,19:09:00,Public Intoxication,76 Rainey Street,,ACT,APD Do Not Use,7837,Black or African American,Male
NT,2021-10-12,14:56:00,Disorderly Conduct - Fighting,N IH 35 SVRD NB,E 6TH ST,IN,Other Agency,8740,Black or African American,Male
NT,2021-12-25,0:00:00,Public Intoxication,400 Block East 6th Street,,ACT,APD Do Not Use,7615,White,Male
NT,2021-11-05,0:20:00,Public Intoxication,300 Block East 7th Street,,IN,APD Do Not Use,8674,Black or African American,Male
NT,2022-07-03,2:35:00,Public Intoxication,East 6th Street And Trinity Street,,ACT,APD Do Not Use,8425,Hispanic or Latino,Male
NT,2021-11-12,23:52:00,Disorderly Conduct - Fighting,400 East 6th Street,,ACT,APD Do Not Use,7804,Hispanic or Latino,Female
NT,2021-12-05,1:03:00,Public Intoxication,701 West 28th Street (The Block On 28th),,ACT,APD Do Not Use,9252,White,Male
NT,2022-01-16,1:40:00,Simple Assault By Contact,400 Block East 6th Street,,IN,APD Do Not Use,8425,Black or African American,Male
NT,2022-07-06,0:00:00,Public Intoxication,607 Trinity Street,,TERM,APD Do Not Use,8354,White,Female
NT,2021-12-11,20:45:00,Public Intoxication,Brazos Street At East 6th Street,,IN,APD Do Not Use,5617,White,Male
NT,2021-11-11,7:21:00,"Sitting, Lying Down, Sleeping Outdoors",100 West 6th Street,,ACT,APD Do Not Use,7638,Black or African American,Male
NT,2021-12-05,9:13:00,Pedestrian In Roadway/City Ordinance,East 6th Street And Brazos Street,,ACT,APD Do Not Use,6499,White,Female
NT,2022-04-15,14:51:00,Camping - State Law,4th Street And Sabine Street,,IN,APD Do Not Use,5193,Black or African American,Male
NT,2021-10-03,7:43:00,"Sitting, Lying Down, Sleeping Outdoors",100 West 6th Street,,TERM,APD Do Not Use,8110,Black or African American,Male
NT,2021-10-02,22:59:00,Public Intoxication,700 Block West 6th Street,,ACT,APD Do Not Use,7705,White,Male
NT,2022-03-20,0:00:00,Public Intoxication,400 East 6th Street,,IN,APD Do Not Use,8346,Black or African American,Male
NT,2022-04-29,21:53:00,Disregard Order Of A Police Officer,70 Rainey Street,,ACT,APD Do Not Use,7854,Black or African American,Male
NT,2022-08-11,1:20:00,Disorderly Conduct - Fighting,318 Colorado Street,,TERM,APD Do Not Use,8888,White,Male
NT,2022-09-05,0:32:00,Public Intoxication,EAST 6TH STREET,,ACT,Austin Police Department,8888,Black,Male
NT,2022-08-20,14:04:00,Misdemeanor Theft C - Less Than $100,1105 EAST CESAR CHAVEZ STREET,,ACT,Austin Police Department,8740,Black,Male
NT,2022-08-22,0:05:00,Public Intoxication,400 BLOCK EAST 6TH STREET,,TERM,Austin Police Department,7216,Unknown,Male
NT,2022-09-12,1:58:00,Disorderly Conduct - Fighting,419 EAST 6TH STREET,,TERM,Austin Police Department,9252,White,Male
TR,2022-09-08,0:00:00,Pedestrian Crossing Midblock,500 BLOCK CONGRESS AVENUE,,ACT,Austin Police Department,5193,White,Male
NT,2022-09-09,3:30:00,Simple Assault By Contact-Family,715 EAST 8TH STREET,,TERM,Austin Police Department,6770,Other,Male
NT,2022-09-26,2:54:00,Public Intoxication,303 RED RIVER STREET,,IN,Austin Police Department,8944,White,Male
NT,2022-09-25,23:59:00,Public Intoxication,SAN JACINTO AND EAST CESAR CHAVEZ STREET,,IN,Austin Police Department,7770,Black,Male
NT,2022-08-28,23:57:00,Public Intoxication,6TH STREET AND TRINITY STREET,,TERM,Austin Police Department,8103,Black,Male
TR,2022-09-14,23:42:00,Pedestrian Crossing Midblock,400 BLOCK EAST 6TH STREET,,ACT,Austin Police Department,9239,Black,Male
NT,2022-09-19,23:22:00,Public Intoxication,6TH STREET AND TRINITY STREET,,TERM,Austin Police Department,8103,White,Female
NT,2022-09-20,18:30:00,Public Intoxication,EAST 6TH STREET AND TRINITY STREET,,TERM,Austin Police Department,7837,White,Female
NT,2021-12-11,23:46:00,Simple Assault By Contact-Non Family,701 Congress Avenue,,ACT,APD Do Not Use,7245,White,Male
NT,2022-03-05,2:32:00,Disorderly Conduct - Fighting,600 Block Trinity Street,,TERM,APD Do Not Use,7804,Black or African American,Female
NT,2022-01-24,17:21:00,Possession Of Drug Paraphernalia,1109 East 5th Street,,ACT,APD Do Not Use,7796,Black or African American,Male
NT,2021-12-31,0:00:00,Public Intoxication,East 6th Street And Trinity Street,,ACT,APD Do Not Use,8126,Hispanic or Latino,Male
NT,2022-03-16,16:00:00,Disorderly Conduct-Gesture P.C. 42 01,1105 East Cesar Chaves Street,,IN,APD Do Not Use,9366,Hispanic or Latino,Male
NT,2021-10-31,2:10:00,Disorderly Conduct - Fighting,EAST 6TH STREET AND TRINITY STREET,,ACT,APD Do Not Use,8126,White,Male
NT,2022-03-18,2:38:00,Public Intoxication,400 Block East 7th Street,,IN,APD Do Not Use,8674,Other,Male
NT,2022-09-11,1:43:00,Disorderly Conduct - Fighting,400 East 6th Street,,TERM,APD Do Not Use,7804,Hispanic or Latino,Male
NT,2022-03-22,17:25:00,Simple Assault By Threat-Non Family,500 Block Brazos Street,,ACT,APD Do Not Use,8570,Black or African American,Male
NT,2022-07-23,14:45:00,Public Intoxication,500 West 2nd Street,,ACT,APD Do Not Use,6770,Black or African American,Male
NT,2022-03-05,4:18:00,Disorderly Conduct - Fighting,East 6th Street At Neches Street,,TERM,APD Do Not Use,8425,Black or African American,Male
NT,2021-12-31,23:21:00,Public Intoxication,600 Block West 6th Street,,TERM,APD Do Not Use,7804,,
NT,2022-01-15,2:30:00,Public Intoxication,400 Block East 7th Street,,IN,APD Do Not Use,8345,Black or African American,Male
NT,2022-04-15,3:10:00,Public Intoxication,77 Rainey Street,,IN,APD Do Not Use,7804,Hispanic or Latino,Male
NT,2021-10-05,21:42:00,Public Intoxication,500 Block Trinity Street,,IN,APD Do Not Use,8103,White,Male
NT,2022-01-18,19:28:00,Failure To Identify - Refuse,North Ih35 At East 15th Street,,IN,APD Do Not Use,8451,White,Male
NT,2021-12-11,0:38:00,Disorderly Conduct - Fighting,600 Block Neches Street,,ACT,APD Do Not Use,8201,Hispanic or Latino,Female
NT,2022-03-27,2:15:00,Alcohol - Minor Driving Under Influence,S LAMAR BLVD,,TERM,Other Agency,9120,White,Male
NT,2022-07-23,0:01:00,Pedestrian In Roadway/City Ordinance,600 Block Red River Street,,ACT,APD Do Not Use,7756,Other,Male
TR,2022-03-28,2:08:00,Pedestrian Walking Against Light,400 Block East 6th Street,,IN,APD Do Not Use,7804,Hispanic or Latino,Male
NT,2021-11-01,1:16:00,Public Intoxication,Trinity Street At East 6th Street,,IN,APD Do Not Use,8289,Hispanic or Latino,Male
NT,2022-02-28,2:11:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,TERM,APD Do Not Use,7804,Hispanic or Latino,Male
NT,2021-11-18,10:00:00,Camping - State Law,4100 Block Governors Row,,TERM,APD Do Not Use,7328,White,Male
NT,2022-04-08,0:00:00,Public Intoxication,400 East 6th Street,,TERM,APD Do Not Use,8400,White,Male
NT,2022-07-30,1:21:00,Disorderly Conduct - Fighting,325 East 6th Street,,ACT,APD Do Not Use,8428,White,Female
NT,2022-07-30,2:15:00,Disorderly Conduct - Fighting,E 6TH STREET,,TERM,Other Agency,8888,Black or African American,Female
NT,2022-02-13,0:22:00,Disorderly Conduct - Fighting,300 Block East 6th Street,,TERM,APD Do Not Use,7804,White,Male
NT,2022-06-05,2:18:00,Disorderly Conduct - Fighting,East 6th Street And Neches Street,,ACT,APD Do Not Use,8201,Hispanic or Latino,Male
NT,2022-06-21,9:35:00,"Sitting, Lying Down, Sleeping Outdoors",700 Block Brazos Street,,ACT,APD Do Not Use,6136,Black or African American,Male
NT,2021-11-09,2:55:00,Manifesting - Drugs,500 Block Neches,,IN,APD Do Not Use,8674,Black or African American,Male
NT,2022-02-16,1:17:00,Public Intoxication,400 Block East 6th Street,,TERM,APD Do Not Use,8422,Black or African American,Male
NT,2022-03-19,0:00:00,Public Intoxication,400 Block East 6th Street,,TERM,APD Do Not Use,7804,Hispanic or Latino,Male
NT,2021-12-12,0:15:00,Public Intoxication,111 East Cesar Chavez Street,,IN,APD Do Not Use,7764,White,Male
TR,2021-12-22,1:03:00,Pedestrian Crossing Midblock,500 Block East Cesar Chavez,,IN,APD Do Not Use,8422,White,Male
NT,2022-04-23,0:00:00,Public Intoxication,300 Block East 6th Street,,IN,APD Do Not Use,7770,Black or African American,Male
NT,2022-05-09,2:42:00,Reckless Destruction Of Property,800 Block Trinity Street,,TERM,APD Do Not Use,7293,Hispanic or Latino,Male
NT,2022-04-29,1:35:00,Public Intoxication,314 East 6th Street,,TERM,APD Do Not Use,7796,White,Female
NT,2022-03-26,23:28:00,Littering,600 Block Neches Street,,IN,APD Do Not Use,7769,White,Female
NT,2022-01-19,3:53:00,Public Intoxication,401 Congress Avenue,,TERM,APD Do Not Use,8345,,
NT,2021-11-08,12:32:00,Disorderly Conduct - Abusive Language,301 East 8th Street,,IN,APD Do Not Use,6145,Black or African American,Female
NT,2021-10-20,7:50:00,Littering,9th Street And Congress Avenue,,IN,APD Do Not Use,7408,White,Male
NT,2022-08-07,22:41:00,Public Intoxication,110 East 2nd Street,,TERM,APD Do Not Use,7435,Black or African American,Female
NT,2022-03-26,0:00:00,Public Intoxication,300 Block East 6th Street,,ACT,APD Do Not Use,8422,Black or African American,Male
NT,2022-08-23,19:25:00,Public Intoxication,100 Block West 4th Street,,TERM,APD Do Not Use,8201,Hispanic or Latino,Male
NT,2022-05-07,0:01:00,Public Intoxication,7th Street And Trinity Street,,TERM,APD Do Not Use,7769,Black or African American,Male
NT,2021-11-27,0:50:00,Misrepresentation Of Age By Minor,E 6TH ST,,TERM,Other Agency,6687,White,Female
NT,2021-12-09,10:40:00,"Sitting, Lying Down, Sleeping Outdoors",600 Brazos Street,,IN,APD Do Not Use,5193,Black or African American,Male
NT,2022-02-12,0:00:00,Public Intoxication,400 Block East 6th Street,,IN,APD Do Not Use,8428,,
NT,2021-11-08,0:00:00,Public Intoxication,400 Block East 6th Street,,TERM,APD Do Not Use,8354,White,Male
NT,2021-12-04,3:25:00,Disorderly Conduct - Fighting,6TH,TRINITY,IN,Other Agency,8888,Hispanic or Latino,Male
NT,2021-12-13,5:30:00,Camping - State Law,200 East 6th Street,,IN,APD Do Not Use,3968,White,Male
NT,2022-09-26,13:16:00,Simple Assault By Contact,805 NECHES STREET,,ACT,Austin Police Department,7705,Black,Female
NT,2022-09-29,1:06:00,Possession Of Drug Paraphernalia,111 EAST CESAR CHAVEZ STREET,,IN,Austin Police Department,7796,White,Male
NT,2022-09-29,0:06:00,Public Intoxication,2700 GUADALUPE STREET,,TERM,Austin Police Department,8392,White,Male
NT,2021-10-12,12:45:00,Possession Of Drug Paraphernalia,500 Block Neches Street,,ACT,APD Do Not Use,7433,White,Male
NT,2022-08-14,4:59:00,Disorderly Conduct - Fighting,E 7TH ST,,ACT,Other Agency,8354,Black or African American,Female
NT,2021-11-24,10:30:00,Camping - State Law,600 SABINE STREET,,TERM,APD Do Not Use,7511,Black or African American,Male
NT,2021-11-17,0:00:00,Public Intoxication,1705 East 5th Street,,IN,APD Do Not Use,8418,White,Male
NT,2022-03-04,20:58:00,Disregard Order Of A Police Officer,Rainey Street At Davis Street,,IN,APD Do Not Use,8378,Asian,Male
NT,2022-07-26,22:09:00,Possession Of Drug Paraphernalia,2305 Leon Street,,TERM,APD Do Not Use,9087,Black or African American,Male
NT,2021-10-17,23:29:00,Public Intoxication,300 Block Of East 6th Street,,TERM,APD Do Not Use,8888,Black or African American,Male
NT,2022-04-20,0:35:00,Public Intoxication,314 East 6th Street,,TERM,APD Do Not Use,8413,White,Male
NT,2022-02-24,17:42:00,Pedestrian In Roadway/City Ordinance,408 West 11th Street,,IN,APD Do Not Use,8378,White,Female
NT,2022-07-08,1:00:00,Possession Of Drug Paraphernalia,400 East 6th Street,,ACT,APD Do Not Use,8674,Black or African American,Male
NT,2022-04-17,2:00:00,Disorderly Conduct - Fighting,607 Trinity Street,,TERM,APD Do Not Use,8425,Hispanic or Latino,Female
NT,2021-12-06,16:42:00,Pedestrian In Roadway/City Ordinance,East 7th Street At Neches Street,,IN,APD Do Not Use,7765,Black or African American,Female
NT,2022-02-06,2:04:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,TERM,APD Do Not Use,8674,Black or African American,Male
NT,2022-06-06,0:00:00,Public Intoxication,East 6th Street And Trinity Street,,ACT,APD Do Not Use,8354,Black or African American,Male
NT,2021-10-11,4:20:00,Park Curfew Violation,422 Guadalupe Street,,IN,APD Do Not Use,3968,Hispanic or Latino,Male
NT,2021-10-12,11:38:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,ACT,APD Do Not Use,7433,Hispanic or Latino,Male
NT,2022-04-17,2:08:00,Disorderly Conduct - Fighting,600 Block Trinity Street,,ACT,APD Do Not Use,8205,Hispanic or Latino,Female
NT,2022-08-01,10:40:00,Disorderly Conduct - Fighting,500 Block East 7th Street,,ACT,APD Do Not Use,5193,Black or African American,Male
NT,2022-06-22,9:47:00,Camping - State Law,100 Block East 10th Street,,ACT,APD Do Not Use,6136,White,Male
NT,2022-08-04,10:57:00,"Sitting, Lying Down, Sleeping Outdoors",900 Block Brazos Street,,ACT,APD Do Not Use,6136,Black or African American,Male
NT,2022-01-29,8:35:00,Human Waste,CONGRESS AVE,,IN,Other Agency,7950,Black or African American,Male
NT,2022-08-28,3:01:00,Public Intoxication,516 West 8th Street,,TERM,APD Do Not Use,8425,White,Male
NT,2021-10-20,7:50:00,"Sitting, Lying Down, Sleeping Outdoors",9th Street And Congress Avenue,,IN,APD Do Not Use,7408,White,Male
NT,2021-12-05,7:19:00,"Sitting, Lying Down, Sleeping Outdoors",100 West 6th Street,,ACT,APD Do Not Use,6136,Black or African American,Male
NT,2022-06-25,2:05:00,Public Intoxication,2700 Block Guadalupe Street,,ACT,APD Do Not Use,9271,White,Male
NT,2022-04-08,23:15:00,Disregard Order Of A Police Officer,300 East 6th Street,,TERM,APD Do Not Use,7796,White,Male
NT,2022-05-15,2:14:00,Disorderly Conduct - Fighting,E 6TH ST,,IN,Other Agency,8413,Black or African American,Male
NT,2021-11-07,1:15:00,Public Intoxication,East 6th Street At Trinity Street,,IN,APD Do Not Use,8425,White,Male
NT,2022-03-11,23:59:00,Disorderly Conduct - Fighting,325 East 6th Street,,TERM,APD Do Not Use,8289,Black or African American,Male
NT,2021-10-17,16:30:00,Littering,EAST 6TH STREET AT BRAZOS STREET,,IN,APD Do Not Use,8380,White,Male
NT,2022-05-11,15:18:00,Public Intoxication,1200 North Lamar Boulevard,,TERM,APD Do Not Use,7765,Black or African American,Male
NT,2021-10-07,11:54:00,"Sitting, Lying Down, Sleeping Outdoors",600 BLOCK BRAZOS STREET,,ACT,APD Do Not Use,5193,Black or African American,Male
NT,2021-11-24,0:00:00,Public Intoxication,400 Block East 6th Street,,TERM,APD Do Not Use,8354,Hispanic or Latino,Male
NT,2022-06-01,8:30:00,Camping - State Law,8100 North Mopac Expressway,,IN,APD Do Not Use,4540,White,Male
NT,2022-08-13,22:19:00,Public Intoxication,2222 Rio Grande Street,,IN,APD Do Not Use,9074,White,Male
NT,2022-03-11,10:30:00,Camping - State Law,100 West 2nd Street,,IN,APD Do Not Use,7408,Black or African American,Female
NT,2022-07-04,1:30:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,TERM,APD Do Not Use,8205,Hispanic or Latino,Female
NT,2021-10-28,8:46:00,Camping - State Law,2608 Gonzales Street,,TERM,APD Do Not Use,7080,Hispanic or Latino,Male
NT,2022-01-16,2:12:00,Public Intoxication,East 6th Street At San Jacinto Street,,TERM,APD Do Not Use,7870,Hispanic or Latino,Male
NT,2022-03-26,3:15:00,Disorderly Conduct - Fighting,400 Block East 7th Street,,ACT,APD Do Not Use,8205,Black or African American,Male
NT,2021-11-22,22:14:00,Gaming - Cards; Dice; Or Balls,400 Block East 6th Street (South Alley),,ACT,APD Do Not Use,8674,Black or African American,Male
NT,2022-01-21,0:55:00,Public Intoxication,1901 San Antonio Street,,IN,APD Do Not Use,9250,White,Male
NT,2022-02-11,0:00:00,Disorderly Conduct - Fighting,600 Block Trinity Street,,IN,APD Do Not Use,8888,Hispanic or Latino,Male
NT,2022-05-10,3:09:00,Public Intoxication,600 Block East 6th Street,,TERM,APD Do Not Use,8888,Hispanic or Latino,Male
NT,2022-05-18,22:49:00,Public Intoxication,6110 Kasper Street,,ACT,APD Do Not Use,9414,Hispanic or Latino,Male
NT,2022-02-26,1:30:00,Disorderly Conduct - Fighting,401 East 6th Street,,TERM,APD Do Not Use,8103,Black or African American,Male
NT,2022-04-16,0:00:00,Public Intoxication,300 Block East 6th Street,,IN,APD Do Not Use,7986,Black or African American,Male
NT,2022-07-06,12:52:00,Misdemeanor Theft C - Less Than $100,241 West 3rd Street,,ACT,APD Do Not Use,7638,White,Male
NT,2021-12-04,3:21:00,Disorderly Conduct - Fighting,6TH,TRINITY,ACT,Other Agency,8888,Hispanic or Latino,Male
NT,2022-01-28,3:48:00,Public Intoxication,617 East 7th Street,,TERM,APD Do Not Use,8205,Black or African American,Female
NT,2022-06-04,3:05:00,Misdemeanor Theft C - Less Than $100,2600 Block Guadalupe Street,,ACT,APD Do Not Use,8247,White,Male
NT,2022-07-11,2:03:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,ACT,APD Do Not Use,8888,Hispanic or Latino,Female
NT,2022-07-13,17:44:00,Simple Assault By Contact-Non Family,1500 Block Red River Street,,ACT,APD Do Not Use,6105,White,Male
NT,2021-11-26,22:43:00,Public Intoxication,West 2nd Street At Lavaca Street,,TERM,APD Do Not Use,7616,Asian,Male
NT,2022-07-07,0:35:00,Public Intoxication,611 Red River Street,,ACT,APD Do Not Use,8944,White,Male
