Offense Case Type,Offense Date,Offense Time,Charges Description,Offense Street Name,Offense Cross Street,Case Closed,Agency,Officer Code,RACE,Defendant Gender
NT,2019-02-27,14:23:00,Pedestrian In Roadway/City Ordinance,Ih 35 And Cesar Chavez Street,,TERM,APD Do Not Use,4579,White,Male
NT,2019-02-27,15:30:00,Simple Assault By Threat-Non Family,209 East 6th Street,,TERM,APD Do Not Use,7764,Black or African American,Male
NT,2019-02-27,20:10:00,Public Intoxication,617 East 7th Street,,TERM,APD Do Not Use,8018,White,Male
NT,2019-02-27,22:00:00,Manifesting - Drugs,500 Block East 7th Street,,TERM,APD Do Not Use,8004,Black or African American,Male
NT,2019-02-28,0:00:00,Possession Of Drug Paraphernalia,500 Block East 7th Street,,IN,APD Do Not Use,7872,Black or African American,Male
NT,2019-03-01,0:25:00,Minor Consuming Alcohol,402 East 6th Street,,TERM,APD Do Not Use,7796,White,Male
NT,2019-03-01,21:47:00,Human Waste,500 Block East 6th Street,,TERM,APD Do Not Use,7796,White,Female
NT,2019-03-01,22:47:00,Possession Of Drug Paraphernalia,TRINITY ST,,TERM,APD Do Not Use,8140,White,Male
NT,2019-03-01,22:56:00,Misrepresentation Of Age By Minor,RED RIVEE,,TERM,APD Do Not Use,7046,White,Male
NT,2019-03-02,1:16:00,Interference With A Police Service Animal,E 6TH ST,,TERM,APD Do Not Use,8140,White,Male
TR,2019-03-02,12:10:00,Pedestrian Crossing Midblock,700 Block East 7th Street,,TERM,APD Do Not Use,7994,Black or African American,Male
TR,2019-03-02,12:15:00,Pedestrian Walking Against Light,East 7th Street And Ih 35,,TERM,APD Do Not Use,7857,White,Male
TR,2019-03-02,12:20:00,Pedestrian Walking Against Light,East 7th Street And Ih 35,,IN,APD Do Not Use,8149,Hispanic or Latino,Male
TR,2019-03-02,12:26:00,Pedestrian Crossing Midblock,East 7th Street And Ih 35,,TERM,APD Do Not Use,8067,White,Female
TR,2019-03-02,13:35:00,Pedestrian Crossing Midblock,800 Block East 7th Street,,IN,APD Do Not Use,7870,Black or African American,Male
TR,2019-03-02,13:45:00,Pedestrian Crossing Midblock,700 Block East 7th Street,,TERM,APD Do Not Use,7994,White,Female
TR,2019-03-02,13:45:00,Pedestrian Crossing Midblock,600 Block North Ih 35,,ACT,APD Do Not Use,7870,Black or African American,Male
NT,2019-03-03,2:42:00,Disorderly Conduct - Fighting,East 5th Street,Neches Street,IN,APD Do Not Use,7850,White,Male
NT,2019-03-03,3:55:00,Minor Consuming Alcohol,100 Block East 8th Street,,TERM,APD Do Not Use,7597,Hispanic or Latino,Female
NT,2019-03-04,1:55:00,Public Intoxication,402 East 6th Street,,TERM,APD Do Not Use,8115,Black or African American,Male
NT,2019-03-04,12:26:00,Aggressive Solicitation,600 Block Congress Avenue,,TERM,APD Do Not Use,7042,White,Male
NT,2019-03-04,13:10:00,Aggressive Solicitation,6th Street And Brazos Street,,ACT,APD Do Not Use,7857,White,Male
NT,2019-03-04,13:19:00,Aggressive Solicitation,East 6th Street And Brazos Street,,TERM,APD Do Not Use,8067,White,Male
NT,2019-03-04,13:26:00,Aggressive Solicitation,East 6th Street And San Jacinto,,TERM,APD Do Not Use,7857,Black or African American,Male
NT,2019-03-05,11:40:00,Aggressive Solicitation,East Cesar Chavez Street And Ih 35,,TERM,APD Do Not Use,8017,Black or African American,Male
NT,2019-03-05,19:27:00,Possession Of Drug Paraphernalia,300 Block East 6th Street,,TERM,APD Do Not Use,7756,Black or African American,Male
NT,2019-03-05,21:30:00,Consuming Alcohol In A Public Street,817 West 5th Street,,IN,APD Do Not Use,7046,Other,Male
NT,2019-03-06,4:05:00,Sitting Or Lying Down On A Public Sidewalk Or Sleeping Outdoors,600 Block Congress Avenue,,TERM,APD Do Not Use,7608,White,Female
NT,2019-03-06,4:05:00,Littering,600 Block Congress Avenue,,TERM,APD Do Not Use,7608,White,Female
NT,2019-03-06,14:28:00,Sitting Or Lying Down On A Public Sidewalk Or Sleeping Outdoors,219 East 6th Street,,TERM,APD Do Not Use,8149,White,Male
NT,2019-03-06,14:28:00,Sitting Or Lying Down On A Public Sidewalk Or Sleeping Outdoors,219 East 6th Street,,TERM,APD Do Not Use,8149,White,Male
NT,2019-03-06,14:30:00,Pedestrian In Roadway/City Ordinance,600 Block San Jacinto Street,,TERM,APD Do Not Use,7870,Black or African American,Male
NT,2019-03-06,14:50:00,Sitting Or Lying Down On A Public Sidewalk Or Sleeping Outdoors,7th Street And Ih 35,,TERM,APD Do Not Use,7837,Hispanic or Latino,Male
TR,2019-03-06,15:20:00,Pedestrian Crossing Midblock,East 7th Street And Ih 35,,TERM,APD Do Not Use,7870,Black or African American,Male
NT,2019-03-06,22:30:00,Manifesting - Drugs,500 Block East 7th Street,,TERM,APD Do Not Use,7608,Black or African American,Male
NT,2019-03-07,0:00:00,Sitting Or Lying Down On A Public Sidewalk Or Sleeping Outdoors,800 Block East 7th Street,,TERM,APD Do Not Use,7870,Black or African American,Female
NT,2019-03-07,0:00:00,Camping In A Public Place,800 Block East 7th Street,,TERM,APD Do Not Use,7870,Black or African American,Female
TR,2019-03-07,12:10:00,Pedestrian Crossing Midblock,700 Block East 8th Street,,TERM,APD Do Not Use,7994,White,Male
NT,2019-03-07,12:10:00,Camping In A Public Place,800 Block East 8th Street,,ACT,APD Do Not Use,7870,Black or African American,Male
TR,2019-03-07,12:10:00,Pedestrian Crossing Midblock,800 Block East 8th Street,,ACT,APD Do Not Use,7870,Black or African American,Male
NT,2019-03-07,12:15:00,Camping In A Public Place,700 Block East 8th Street,,TERM,APD Do Not Use,8017,White,Female
NT,2019-03-07,12:24:00,Camping In A Public Place,800 Block East 7th Street,,IN,APD Do Not Use,8017,Black or African American,Male
NT,2019-03-07,12:25:00,Sitting Or Lying Down On A Public Sidewalk Or Sleeping Outdoors,East 7th Street And Ih 35,,TERM,APD Do Not Use,7857,,Male
NT,2019-03-07,12:27:00,Sitting Or Lying Down On A Public Sidewalk Or Sleeping Outdoors,600 Block Neches Street,,TERM,APD Do Not Use,7042,Hispanic or Latino,Male
NT,2019-03-07,12:35:00,Pedestrian In Roadway/City Ordinance,East 7th Street And Ih 35,,TERM,APD Do Not Use,7857,White,Male
TR,2019-03-07,13:00:00,Pedestrian Crossing Midblock,200 Block East 6th Street,,IN,APD Do Not Use,7994,White,Male
NT,2019-03-07,13:25:00,Sitting Or Lying Down On A Public Sidewalk Or Sleeping Outdoors,East 6th Street And Brazos Street,,TERM,APD Do Not Use,8067,Black or African American,Male
NT,2019-03-07,13:36:00,Sitting Or Lying Down On A Public Sidewalk Or Sleeping Outdoors,200 Block East 6th Street,,TERM,APD Do Not Use,7042,White,Male
NT,2019-03-07,21:38:00,Sitting Or Lying Down On A Public Sidewalk Or Sleeping Outdoors,109 East 7th Street,,TERM,APD Do Not Use,7608,White,Male
TR,2019-03-08,3:06:00,Pedestrian Crossing Midblock,500 Block East 7th Street,,IN,APD Do Not Use,8140,Hispanic or Latino,Male
NT,2019-03-09,6:41:00,Human Waste,300 Block East 6th Street,,TERM,APD Do Not Use,6144,Black or African American,Male
NT,2019-03-10,0:51:00,Disorderly Conduct - Fighting,401 East 6th Street,,IN,APD Do Not Use,7884,Hispanic or Latino,Female
NT,2019-03-10,0:51:00,Disorderly Conduct - Fighting,401 East 6th Street,,IN,APD Do Not Use,7884,Hispanic or Latino,Female
NT,2019-03-10,0:55:00,Public Intoxication,403 East 6th Street,,TERM,APD Do Not Use,7835,Black or African American,Male
NT,2019-03-10,3:07:00,Disorderly Conduct - Fighting,300 Block East 6th Street,,IN,APD Do Not Use,6331,Black or African American,Female
NT,2019-03-10,7:52:00,Public Intoxication,West 2nd Street And,Guadalupe Street,ACT,APD Do Not Use,5666,White,Male
NT,2019-03-10,23:00:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,TERM,APD Do Not Use,7804,Black or African American,Male
NT,2019-03-10,23:20:00,Disregard Order Of A Police Officer,400 Block East 6th Street,,TERM,APD Do Not Use,8140,Hispanic or Latino,Female
NT,2019-03-11,0:00:00,Public Intoxication,310 East 5th Street,,TERM,APD Do Not Use,7092,White,Female
NT,2019-03-11,1:42:00,Aggressive Solicitation,600 Block Neches Street,,TERM,APD Do Not Use,7796,Black or African American,Male
NT,2019-03-12,0:00:00,Public Intoxication,1801 Lavaca Street,,ACT,APD Do Not Use,8570,White,Male
NT,2019-03-12,0:00:00,Public Intoxication,1801 Lavaca Street,,TERM,APD Do Not Use,8570,White,Male
NT,2019-03-12,6:59:00,Disorderly Conduct-Indecent Exposure #,515 Congress Avenue,,ACT,APD Do Not Use,7785,Black or African American,Male
NT,2019-03-12,15:35:00,Aggressive Solicitation,6th Street And Red River Street,,TERM,APD Do Not Use,7775,White,Male
NT,2019-03-12,21:14:00,Glass Container Prohibited,BRUSHY ST,E 5TH ST,IN,APD Do Not Use,7451,White,Male
NT,2019-03-12,22:38:00,Disregard Order Of A Police Officer,6th And San Jacinto,,TERM,APD Do Not Use,7837,White,Male
NT,2019-03-13,0:00:00,Public Intoxication,400 Block Guadalupe Street,,IN,APD Do Not Use,5988,White,Male
NT,2019-03-13,2:00:00,Disorderly Conduct - Fighting,409 East 6th Street,,IN,APD Do Not Use,7872,White,Female
NT,2019-03-15,14:20:00,Public Intoxication,1213 Sabine Street,,IN,APD Do Not Use,8382,White,Male
NT,2019-03-15,22:00:00,Open Glass Container,823 Congress Avenue,,IN,APD Do Not Use,7849,White,Male
NT,2019-03-15,23:58:00,Public Intoxication,61 Rainey Street,,IN,APD Do Not Use,7051,Hispanic or Latino,Male
NT,2019-03-16,0:00:00,Public Intoxication,208 East 6th Street,,TERM,APD Do Not Use,7327,White,Male
NT,2019-03-16,0:00:00,Public Intoxication,700 Block East 8th Street,,TERM,APD Do Not Use,6477,White,Male
NT,2019-03-16,0:00:00,Public Intoxication,1701 East Cesar Chavez Street,,ACT,APD Do Not Use,8787,White,Male
NT,2019-03-16,2:00:00,Disorderly Conduct - Fighting,300 Block East 6th Street,,ACT,APD Do Not Use,6811,Black or African American,Male
NT,2019-03-16,2:15:00,Public Intoxication,300 Block East 6th Street,,IN,APD Do Not Use,7403,Hispanic or Latino,Female
NT,2019-03-16,15:25:00,Gaming - Cards; Dice; Or Balls,500 Block East 6th Street,,IN,APD Do Not Use,7870,Black or African American,Male
NT,2019-03-16,21:39:00,Public Intoxication,5th Street And,Red River Street,IN,APD Do Not Use,7613,White,Male
NT,2019-03-17,2:03:00,Interference With A Police Service Animal,6th Street,Trinity Street,IN,APD Do Not Use,7946,Hispanic or Latino,Male
NT,2019-03-17,19:28:00,Public Intoxication,700 Block West 6th Street,,TERM,APD Do Not Use,6802,White,Male
NT,2019-03-17,19:28:00,Public Intoxication,700 Block West 6th Street,,TERM,APD Do Not Use,6802,White,Male
NT,2019-03-18,16:30:00,Littering,719 East 6th Street,,TERM,APD Do Not Use,3274,White,Male
NT,2019-03-18,21:53:00,Possession Of Drug Paraphernalia,E 6TH ST,,TERM,APD Do Not Use,8140,White,Male
TR,2019-03-19,0:40:00,Pedestrian Walking Against Light,E 6TH ST,,IN,APD Do Not Use,8140,White,Male
NT,2019-03-20,6:30:00,Pedestrian In Roadway/City Ordinance,East 7th Street,Red River Street,ACT,APD Do Not Use,7077,Black or African American,Male
NT,2019-03-20,16:05:00,Possession Of Drug Paraphernalia,500 Block Neches Street,,TERM,APD Do Not Use,7759,White,Male
NT,2019-03-21,0:00:00,Sitting Or Lying Down On A Public Sidewalk Or Sleeping Outdoors,213 East 6th Street,,TERM,APD Do Not Use,7798,White,Male
NT,2019-03-21,1:50:00,Theft Of Service,East 6th Street,Trinity Street,IN,APD Do Not Use,8140,Black or African American,Male
NT,2019-03-21,15:17:00,Possession Of Drug Paraphernalia,400 Block East 6th Street,,TERM,APD Do Not Use,7759,White,Female
NT,2019-03-22,9:36:00,Camping In A Public Place,Cesar Chavez Street And North Ih 35,,IN,APD Do Not Use,6144,Black or African American,Male
NT,2019-03-22,9:38:00,Camping In A Public Place,800 Block East Cesar Chavez Street,,IN,APD Do Not Use,5193,Hispanic or Latino,Male
NT,2019-03-22,9:42:00,Camping In A Public Place,800 Block East Cesar Chavez Street,,IN,APD Do Not Use,5193,Hispanic or Latino,Female
NT,2019-03-22,10:17:00,Pedestrian In Roadway/City Ordinance,East Cesar Chavez Street,North Ih 35,TERM,APD Do Not Use,6144,White,Male
NT,2019-03-23,0:01:00,Public Intoxication,6th Street And,Trinity Street,TERM,APD Do Not Use,7946,Hispanic or Latino,Male
NT,2019-03-23,19:20:00,Public Intoxication,600 Block Sabine Street,,TERM,APD Do Not Use,8105,White,Male
NT,2019-03-23,20:00:00,Manifesting - Drugs,500 Block East 7th Street,,ACT,APD Do Not Use,7775,Black or African American,Female
NT,2019-03-24,21:07:00,Failure To Identify - Refuse,East 6th Street,Brazos Street,TERM,APD Do Not Use,7608,White,Male
NT,2019-03-25,0:55:00,Possession Of Drug Paraphernalia,500 Block East 7th Street,,IN,APD Do Not Use,7798,Black or African American,Male
NT,2019-03-26,1:42:00,Public Intoxication,901 Red River Street,,TERM,APD Do Not Use,7884,White,Female
NT,2019-03-27,0:11:00,Public Intoxication,404 East 6th Street,,TERM,APD Do Not Use,7597,Black or African American,Male
TR,2019-03-27,1:30:00,Pedestrian Walking Against Light,400 Block East 6th Street,,TERM,APD Do Not Use,7611,White,Male
NT,2019-03-27,2:36:00,Human Waste,TRINITY ST,,IN,APD Do Not Use,8140,Hispanic or Latino,Male
NT,2019-03-27,13:50:00,Sitting Or Lying Down On A Public Sidewalk Or Sleeping Outdoors,600 Block Brazos Street,,TERM,APD Do Not Use,7845,White,Male
NT,2019-03-27,15:00:00,Possession Of Drug Paraphernalia,East 7th Street And Neches Street,,TERM,APD Do Not Use,7759,Black or African American,Male
NT,2019-03-27,15:08:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,TERM,APD Do Not Use,7766,White,Male
NT,2019-03-27,21:58:00,Aggressive Solicitation,500 Block East 6th Street,,TERM,APD Do Not Use,7887,White,Female
NT,2019-03-28,13:55:00,Possession Of Drug Paraphernalia,E 7TH ST,,TERM,Other Agency,7785,Black or African American,Male
NT,2019-03-28,13:55:00,Possession Of Drug Paraphernalia,500 Block East 7th Street,,TERM,APD Do Not Use,7780,Black or African American,Male
NT,2019-03-28,14:05:00,Possession Of Drug Paraphernalia,500 Block East 7th Street,,IN,APD Do Not Use,7780,Black or African American,Male
NT,2019-03-28,14:12:00,Possession Of Drug Paraphernalia,6th Street And Ih 35,,TERM,APD Do Not Use,7766,Black or African American,Male
NT,2019-03-28,14:22:00,Consuming Alcohol In A Public Street,500 Block East 7th Street,,TERM,APD Do Not Use,7780,White,Male
NT,2019-03-28,14:22:00,Possession Of Drug Paraphernalia,500 Block East 7th Street,,ACT,APD Do Not Use,7780,White,Male
NT,2019-03-28,23:45:00,Public Intoxication,317 East 6th Street,,TERM,APD Do Not Use,7804,White,Male
NT,2019-03-29,0:00:00,Public Intoxication,East 6th Street And,Red River Street,TERM,APD Do Not Use,7835,Black or African American,Male
NT,2019-03-30,0:00:00,Human Waste,500 Block Trinity Street,,TERM,APD Do Not Use,8737,White,Male
NT,2019-03-30,1:34:00,Disorderly Conduct - Fighting,401 East 6th Street,,TERM,APD Do Not Use,8018,Hispanic or Latino,Male
NT,2019-03-30,2:20:00,Disorderly Conduct - Fighting,600 Block Trinity Street,,TERM,APD Do Not Use,7608,Black or African American,Female
NT,2019-03-30,2:20:00,Disorderly Conduct - Fighting,6th Street And Trinity Street,,TERM,APD Do Not Use,8737,Black or African American,Female
NT,2019-03-31,0:00:00,Public Intoxication,309 East 6th Street,,TERM,APD Do Not Use,8771,Hispanic or Latino,Male
NT,2019-03-31,0:00:00,Public Intoxication,700 Block Neches Street,,IN,APD Do Not Use,6290,Black or African American,Male
NT,2019-03-31,13:34:00,Misdemeanor Theft C - Less Than $100,E.4TH STREET,,TERM,APD Do Not Use,4949,Hispanic or Latino,Male
TR,2019-04-02,21:30:00,Pedestrian On Roadway,East Cesar Chavez Street And North Ih 35,,TERM,APD Do Not Use,7796,Black or African American,Male
NT,2019-04-02,21:30:00,Aggressive Solicitation,East Cesar Chavez Street And North Ih 35,,TERM,APD Do Not Use,7796,Black or African American,Male
NT,2019-04-03,2:23:00,Human Waste,SABINE ST,,TERM,APD Do Not Use,8140,White,Male
NT,2019-04-03,18:48:00,Possession Of Drug Paraphernalia,500 Block East 7th Street,,ACT,APD Do Not Use,7796,Black or African American,Male
TR,2019-04-04,0:00:00,Pedestrian On Roadway,500 Block East 7th Street,,TERM,APD Do Not Use,7625,White,Female
NT,2019-04-04,0:10:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,ACT,APD Do Not Use,3968,White,Male
TR,2019-04-04,2:00:00,Pedestrian Crossing Midblock,200 Block West 4th Street,,TERM,APD Do Not Use,7796,Hispanic or Latino,Male
NT,2019-04-04,8:20:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,TERM,APD Do Not Use,3968,Black or African American,Male
NT,2019-04-04,14:40:00,Possession Of Drug Paraphernalia,6th At Neches,,TERM,APD Do Not Use,7766,Black or African American,Male
NT,2019-04-04,15:00:00,Possession Of Drug Paraphernalia,East 6th Street At Brazos,,TERM,APD Do Not Use,7786,White,Male
NT,2019-04-04,16:00:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,TERM,APD Do Not Use,3968,Black or African American,Male
NT,2019-04-04,19:45:00,Possession Of Drug Paraphernalia,East 6th Street At Brazos,,IN,APD Do Not Use,7785,Black or African American,Male
NT,2019-04-04,23:29:00,Public Intoxication,711 Red River Street,,TERM,APD Do Not Use,7887,Black or African American,Male
NT,2019-04-05,0:00:00,Public Intoxication,400 Block East 6th Street,,TERM,APD Do Not Use,7284,White,Female
NT,2019-04-05,0:00:00,Public Intoxication,100 Block West 5th Street,,TERM,APD Do Not Use,8070,White,Male
NT,2019-04-05,9:51:00,Camping In A Public Place,E 6TH ET,,ACT,APD Do Not Use,7638,Hispanic or Latino,Male
NT,2019-04-05,9:55:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,IN,APD Do Not Use,3968,White,Male
NT,2019-04-05,10:00:00,Camping In A Public Place,500 Block Brazos Street,,TERM,APD Do Not Use,3968,Black or African American,Female
NT,2019-04-05,10:04:00,Camping In A Public Place,BRAZOS,,ACT,Other Agency,7638,White,Male
NT,2019-04-05,10:20:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,TERM,APD Do Not Use,3968,Hispanic or Latino,Male
NT,2019-04-06,0:00:00,Public Intoxication,West 7th Street And,Rio Grande Street,TERM,APD Do Not Use,7835,Black or African American,Male
NT,2019-04-06,0:15:00,Littering,200 Block West 4th Street,,IN,APD Do Not Use,7850,Hispanic or Latino,Male
NT,2019-04-06,2:24:00,Public Intoxication,Trinity Street And,6th Street,IN,APD Do Not Use,8126,Hispanic or Latino,Male
NT,2019-04-07,0:00:00,Public Intoxication,1211 Sabine Street,,TERM,APD Do Not Use,6495,White,Male
NT,2019-04-07,1:00:00,Possession Of Drug Paraphernalia,500 Block East 7th Street,,TERM,APD Do Not Use,7775,White,Male
NT,2019-04-07,2:00:00,Disorderly Conduct - Fighting,200 Block East 6th Street,,TERM,APD Do Not Use,7796,Black or African American,Male
NT,2019-04-07,6:58:00,Disorderly Conduct - Fighting,East 6th Street,San Jacinto,TERM,APD Do Not Use,7872,Hispanic or Latino,Female
NT,2019-04-07,18:58:00,Disorderly Conduct - Fighting,East 6th Street,Trinity Street,IN,APD Do Not Use,7872,White,Female
NT,2019-04-08,7:40:00,Camping In A Public Place,500 Block Brazos Street,,IN,APD Do Not Use,3968,White,Male
NT,2019-04-08,8:20:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,TERM,APD Do Not Use,3968,White,Male
NT,2019-04-09,0:00:00,Public Intoxication,15th Street And,San Antonio Street,IN,APD Do Not Use,8569,Hispanic or Latino,Female
NT,2019-04-09,9:40:00,Possession Of Drug Paraphernalia,219 East 6th Street,,ACT,APD Do Not Use,4973,Hispanic or Latino,Male
NT,2019-04-09,10:42:00,Possession Of Drug Paraphernalia,BRAZOS,,TERM,APD Do Not Use,7511,White,Male
NT,2019-04-09,15:25:00,Possession Of Drug Paraphernalia,600 Block Neches Street,,ACT,APD Do Not Use,7785,White,Male
NT,2019-04-09,15:30:00,Possession Of Drug Paraphernalia,400 Block East 6th Street,,ACT,APD Do Not Use,7615,White,Male
NT,2019-04-09,15:30:00,Possession Of Drug Paraphernalia,6th Street And Neches Street,,ACT,APD Do Not Use,7766,White,Male
NT,2019-04-09,16:47:00,Possession Of Drug Paraphernalia,7th Street And Congress Avenue,,TERM,APD Do Not Use,7986,White,Female
NT,2019-04-09,19:48:00,Aggressive Solicitation,611 Congress Avenue,,TERM,APD Do Not Use,7796,White,Male
NT,2019-04-09,19:48:00,Sitting Or Lying Down On A Public Sidewalk Or Sleeping Outdoors,611 Congress Avenue,,TERM,APD Do Not Use,7796,White,Male
NT,2019-04-09,21:29:00,Public Intoxication,East 7th Street And,North Ih 35 Service Road,TERM,APD Do Not Use,7850,White,Female
TR,2019-04-10,0:00:00,Pedestrian On Roadway,East 6th Street,Brazos Street,IN,APD Do Not Use,8149,Black or African American,Female
NT,2019-04-10,7:10:00,Disorderly Conduct-Indecent Exposure #,600 Block East 7th Street,,IN,APD Do Not Use,3968,White,Male
NT,2019-04-10,7:10:00,Human Waste,600 Block East 7th Street,,IN,APD Do Not Use,3968,White,Male
NT,2019-04-10,9:40:00,Camping In A Public Place,800 Block East Cesar Chavez Street,,TERM,APD Do Not Use,5193,Black or African American,Male
NT,2019-04-10,9:40:00,Camping In A Public Place,800 Block East Cesar Chavez Street,,ACT,APD Do Not Use,5193,Hispanic or Latino,Male
NT,2019-04-10,18:10:00,Possession Of Drug Paraphernalia,East 6th Street And Brazos Street,,TERM,APD Do Not Use,7785,White,Male
NT,2019-04-10,23:29:00,Disregard Order Of A Police Officer,407 East 6th Street,,IN,APD Do Not Use,8140,Hispanic or Latino,Male
NT,2019-04-11,0:00:00,Possession Of Drug Paraphernalia,500 East 7th Street,,TERM,APD Do Not Use,8394,Black or African American,Male
TR,2019-04-11,1:00:00,Pedestrian On Roadway,Cesar Chavez Street And North Ih 35,,IN,APD Do Not Use,3968,White,Female
NT,2019-04-11,4:59:00,Public Intoxication,1115 East 11th Street,,IN,APD Do Not Use,7882,Hispanic or Latino,Male
NT,2019-04-11,10:40:00,Possession Of Drug Paraphernalia,600 Block Sabine Street,,ACT,APD Do Not Use,3968,White,Male
TR,2019-04-11,13:00:00,Pedestrian On Roadway,Cesar Chavez Street And North Ih 35,,IN,APD Do Not Use,3968,Black or African American,Male
NT,2019-04-11,14:05:00,Pedestrian In Roadway/City Ordinance,Cesar Chavez Street And Ih 35,,TERM,APD Do Not Use,2959,Black or African American,Male
NT,2019-04-11,16:40:00,Possession Of Drug Paraphernalia,East 6th Street And Neches Street,,TERM,APD Do Not Use,7986,Hispanic or Latino,Male
NT,2019-04-11,16:51:00,Public Intoxication,Lavaca Street And,West 18th Street,IN,APD Do Not Use,8440,White,Male
NT,2019-04-11,18:40:00,Aggressive Solicitation,700 Block Cesar Chavez Street,,TERM,APD Do Not Use,7796,Other,Male
TR,2019-04-11,18:40:00,Pedestrian On Roadway,700 Block Cesar Chavez Street,,TERM,APD Do Not Use,7796,Other,Male
TR,2019-04-11,20:10:00,Pedestrian On Roadway,East 6th Street And North Ih 35,,TERM,APD Do Not Use,7796,White,Male
NT,2019-04-12,1:16:00,Interference With A Police Service Animal,300 Block East 6th Street,,ACT,APD Do Not Use,7779,White,Male
NT,2019-04-12,2:01:00,Public Intoxication,1213 Sabine Street,,TERM,APD Do Not Use,8110,White,Male
NT,2019-04-12,9:10:00,Possession Of Drug Paraphernalia,600 Block Sabine Street,,TERM,APD Do Not Use,3968,Black or African American,Female
NT,2019-04-12,19:33:00,Sitting Or Lying Down On A Public Sidewalk Or Sleeping Outdoors,204 East 6th Street,,TERM,APD Do Not Use,7796,White,Male
NT,2019-04-13,1:13:00,Public Intoxication,404 Colorado Street,,TERM,APD Do Not Use,8389,White,Male
NT,2019-04-13,10:00:00,Possession Of Drug Paraphernalia,600 Block East 7th Street,,IN,APD Do Not Use,3968,Black or African American,Male
NT,2019-04-14,1:40:00,Public Intoxication,300 Block East 6th Street,,TERM,APD Do Not Use,8126,Hispanic or Latino,Male
NT,2019-04-14,1:45:00,Public Intoxication,400 Block East 6th Street,,TERM,APD Do Not Use,7804,White,Male
NT,2019-04-14,2:00:00,Disregard Order Of A Police Officer,East 6th Street And Neches Street,,ACT,APD Do Not Use,7764,Hispanic or Latino,Female
NT,2019-04-14,13:50:00,Consuming Alcohol In A Public Street,600 Block Sabine Street,,TERM,APD Do Not Use,3968,Hispanic or Latino,Male
NT,2019-04-14,22:07:00,Possession Of Drug Paraphernalia,BRAZOS ST,,ACT,APD Do Not Use,8140,White,Male
NT,2019-04-15,16:00:00,Possession Of Drug Paraphernalia,601 North Ih 35,,TERM,APD Do Not Use,7615,Hispanic or Latino,Male
NT,2019-04-15,22:30:00,Public Intoxication,20 North Ih 35 Service Road,,IN,APD Do Not Use,7615,Hispanic or Latino,Male
NT,2019-04-16,11:25:00,Camping In A Public Place,500 Block Brazos Street,,ACT,APD Do Not Use,3968,White,Female
NT,2019-04-16,11:25:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,ACT,APD Do Not Use,3968,White,Female
NT,2019-04-17,0:19:00,Public Intoxication,500 East 6th Street,,IN,APD Do Not Use,5386,White,Male
NT,2019-04-17,13:10:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,TERM,APD Do Not Use,3968,White,Male
NT,2019-04-18,18:40:00,Possession Of Drug Paraphernalia,Neches Street,East 6th Street,TERM,APD Do Not Use,7872,Black or African American,Male
NT,2019-04-18,23:15:00,Human Waste,311 East 6th Street,,TERM,APD Do Not Use,7798,White,Male
NT,2019-04-19,2:24:00,Public Intoxication,400 Block East 6th Street,,TERM,APD Do Not Use,8747,Hispanic or Latino,Male
NT,2019-04-19,19:01:00,Possession Of Drug Paraphernalia,East 6th Street,Red River Street,ACT,APD Do Not Use,6633,Hispanic or Latino,Male
NT,2019-04-20,0:00:00,Disorderly Conduct - Fighting,404 East 6th Street,,IN,APD Do Not Use,7611,White,Male
NT,2019-04-20,0:00:00,Disorderly Conduct - Fighting,404 East 6th Street,,TERM,APD Do Not Use,7611,White,Male
NT,2019-04-20,0:59:00,Aggressive Solicitation,East 6th Street And San Jacinto Street,,TERM,APD Do Not Use,7796,White,Male
NT,2019-04-20,1:40:00,Public Intoxication,400 Block East 6th Street,,TERM,APD Do Not Use,8115,White,Male
NT,2019-04-20,2:00:00,Public Intoxication,6th Street And,San Jacinto Boulevard,TERM,APD Do Not Use,8758,White,Male
NT,2019-04-20,2:10:00,Disorderly Conduct - Fighting,217 East 6th Street,,IN,APD Do Not Use,7835,Black or African American,Female
NT,2019-04-20,2:10:00,Disorderly Conduct - Fighting,217 East 6th Street,,IN,APD Do Not Use,7835,Hispanic or Latino,Female
NT,2019-04-20,2:15:00,Public Intoxication,200 Block East 6th Street,,TERM,APD Do Not Use,7796,White,Male
NT,2019-04-20,2:16:00,Interference With A Police Service Animal,300 Block East 6th Street,,TERM,APD Do Not Use,6434,White,Male
NT,2019-04-20,2:30:00,Interference With A Police Service Animal,401 East 6th Street,,TERM,APD Do Not Use,8140,Black or African American,Male
NT,2019-04-20,2:51:00,Public Intoxication,600 Block Neches Street,,TERM,APD Do Not Use,8791,Hispanic or Latino,Female
NT,2019-04-20,10:15:00,Aggressive Solicitation,100 Block North Ih 35,,TERM,APD Do Not Use,3968,White,Male
